Código;Job;PID;Node;Cenário;Data Início;Data Fim;Total (s)
352264;JOB_NASA_VA;60580;N2;newvisionapp;22/12/2025 07:32;22/12/2025 07:36;00:03:59
352263;JOB_NASA_VA;62848;N2;SD_J3GH_IE02;19/12/2025 19:09;19/12/2025 19:11;00:01:37
352262;JOB_NASA_VA;61564;N2;SD_J4GL_VA22_VA41;19/12/2025 19:06;19/12/2025 19:09;00:03:17
352261;JOB_NASA_VA;62152;N2;newvisionapp;19/12/2025 19:06;19/12/2025 19:11;00:05:19
352260;JOB_NASA_VA;62276;N2;SD_J3GH_IE02;19/12/2025 18:57;19/12/2025 18:59;00:02:03
352259;JOB_NASA_VA;54888;N2;SD_J4GL_VA22_VA41;19/12/2025 18:55;19/12/2025 18:57;00:02:03
352258;JOB_NASA_VA;61696;N2;newvisionapp;19/12/2025 18:55;19/12/2025 18:59;00:04:22
352257;JOB_NASA_VA;59916;N2;SD_J4GL_VA22_VA41;19/12/2025 18:34;19/12/2025 18:34;00:00:36
352256;JOB_NASA_VA;60440;N2;newvisionapp;19/12/2025 18:34;19/12/2025 18:34;00:00:53
352255;JOB_NASA_VA;56012;N2;SD_J3GH_IE02;19/12/2025 18:25;19/12/2025 18:26;00:01:44
352254;JOB_NASA_VA;60992;N2;SD_J4GL_VA22_VA41;19/12/2025 18:23;19/12/2025 18:24;00:01:36
352253;JOB_NASA_VA;57420;N2;newvisionapp;19/12/2025 18:23;19/12/2025 18:26;00:03:53
352252;JOB_NASA_J3GH;63644;N2;SD_J3GH_IE02;19/12/2025 18:22;19/12/2025 18:22;00:00:35
352251;JOB_NASA_J3GH;61524;N2;newvisionapp;19/12/2025 18:22;19/12/2025 18:22;00:00:52
352250;JOB_NASA_VA;58964;N2;SD_J3GH_IE02;19/12/2025 18:20;19/12/2025 18:21;00:01:20
352249;JOB_NASA_VA;61140;N2;SD_J4GL_VA22_VA41;19/12/2025 18:17;19/12/2025 18:19;00:02:35
352248;JOB_NASA_VA;62416;N2;newvisionapp;19/12/2025 18:17;19/12/2025 18:21;00:04:22
352247;JOB_NASA_J3GH;61100;N2;SD_J3GH_IE02;19/12/2025 18:11;19/12/2025 18:11;00:00:37
352246;JOB_NASA_J3GH;64384;N2;newvisionapp;19/12/2025 18:11;19/12/2025 18:11;00:00:52
352245;JOB_NASA_VA;57708;N2;SD_J4GL_VA22_VA41;19/12/2025 18:01;19/12/2025 18:03;00:02:04
352244;JOB_NASA_VA;60672;N2;newvisionapp;19/12/2025 18:01;19/12/2025 18:03;00:02:22
352243;JOB_NASA_VA;50484;N2;SD_J4GL_VA22_VA41;19/12/2025 18:00;19/12/2025 18:03;00:02:43
352242;JOB_NASA_VA;58844;N2;newvisionapp;19/12/2025 18:00;19/12/2025 18:03;00:03:22
352241;JOB_NASA_VA;59540;N2;SD_J3GH_IE02;19/12/2025 17:53;19/12/2025 17:55;00:02:07
352240;JOB_NASA_VA;58988;N2;SD_J3GH_IE02;19/12/2025 17:52;19/12/2025 17:53;00:01:42
352239;JOB_NASA_VA;34576;N2;SD_J4GL_VA22_VA41;19/12/2025 17:51;19/12/2025 17:53;00:02:33
352238;JOB_NASA_VA;57548;N2;newvisionapp;19/12/2025 17:51;19/12/2025 17:55;00:04:52
352237;JOB_NASA_VA;60604;N2;SD_J4GL_VA22_VA41;19/12/2025 17:49;19/12/2025 17:51;00:02:36
352236;JOB_NASA_VA;60156;N2;newvisionapp;19/12/2025 17:49;19/12/2025 17:53;00:04:52
352235;JOB_NASA_VA;60588;N2;SD_J3GH_IE02;19/12/2025 17:24;19/12/2025 17:25;00:01:41
352234;JOB_NASA_VA;60992;N2;SD_J4GL_VA22_VA41;19/12/2025 17:21;19/12/2025 17:24;00:02:43
352233;JOB_NASA_VA;59896;N2;newvisionapp;19/12/2025 17:21;19/12/2025 17:25;00:04:51
352232;JOB_NASA_VA;54292;N2;SD_J3GH_IE02;19/12/2025 17:09;19/12/2025 17:10;00:01:19
352231;JOB_NASA_VA;56012;N2;SD_J4GL_VA22_VA41;19/12/2025 17:06;19/12/2025 17:09;00:02:58
352230;JOB_NASA_VA;58700;N2;newvisionapp;19/12/2025 17:06;19/12/2025 17:10;00:04:52
352229;JOB_NASA_VA;57928;N2;SD_J4GL_VA22_VA41;19/12/2025 16:44;19/12/2025 16:44;00:00:33
352228;JOB_NASA_VA;61336;N2;newvisionapp;19/12/2025 16:44;19/12/2025 16:45;00:01:00
352227;JOB_NASA_VA;60720;N2;SD_J3GH_IE02;19/12/2025 16:33;19/12/2025 16:34;00:01:42
352226;JOB_NASA_VA;59428;N2;SD_J4GL_VA22_VA41;19/12/2025 16:31;19/12/2025 16:33;00:01:43
352225;JOB_NASA_VA;60108;N2;newvisionapp;19/12/2025 16:31;19/12/2025 16:34;00:03:51
352224;JOB_NASA_VA;39792;N2;SD_J3GH_IE02;19/12/2025 16:24;19/12/2025 16:25;00:01:45
352223;JOB_NASA_VA;58304;N2;SD_J4GL_VA22_VA41;19/12/2025 16:22;19/12/2025 16:23;00:01:34
352222;JOB_NASA_VA;59764;N2;newvisionapp;19/12/2025 16:22;19/12/2025 16:25;00:03:51
352221;JOB_NASA_VA;61412;N2;SD_J3GH_IE02;19/12/2025 16:21;19/12/2025 16:22;00:01:30
352220;JOB_NASA_VA;56456;N2;SD_J4GL_VA22_VA41;19/12/2025 16:19;19/12/2025 16:21;00:02:02
352219;JOB_NASA_VA;59480;N2;newvisionapp;19/12/2025 16:19;19/12/2025 16:22;00:03:51
352218;JOB_NASA_VA;58224;N2;SD_J3GH_IE02;19/12/2025 16:10;19/12/2025 16:11;00:01:34
352217;JOB_NASA_VA;59136;N2;SD_J4GL_VA22_VA41;19/12/2025 16:08;19/12/2025 16:10;00:02:02
352216;JOB_NASA_VA;60916;N2;newvisionapp;19/12/2025 16:08;19/12/2025 16:11;00:03:51
352215;JOB_NASA_CME_ST;57392;N2;SD_ZCME_STATUS;19/12/2025 16:07;19/12/2025 16:07;00:00:34
352214;JOB_NASA_CME_ST;60760;N2;SD_ZCME_REALIZAR;19/12/2025 16:06;19/12/2025 16:07;00:01:06
352213;JOB_NASA_CME_ST;59648;N2;newvisionapp;19/12/2025 16:06;19/12/2025 16:07;00:01:51
352212;JOB_NASA_VA;60876;N2;SD_J3GH_IE02;19/12/2025 15:44;19/12/2025 15:45;00:01:44
352211;JOB_NASA_VA;61408;N2;SD_J4GL_VA22_VA41;19/12/2025 15:42;19/12/2025 15:44;00:01:42
352210;JOB_NASA_VA;60344;N2;newvisionapp;19/12/2025 15:42;19/12/2025 15:45;00:03:51
352209;JOB_NASA_VA;55644;N2;SD_J3GH_IE02;19/12/2025 15:31;19/12/2025 15:32;00:01:28
352208;JOB_NASA_VA;32280;N2;SD_J4GL_VA22_VA41;19/12/2025 15:29;19/12/2025 15:31;00:02:04
352207;JOB_NASA_VA;60828;N2;newvisionapp;19/12/2025 15:29;19/12/2025 15:32;00:03:51
352206;JOB_SD_ZVF31_ECP;213152;N1;SD_ZVF31_SQL;19/12/2025 15:08;19/12/2025 15:08;00:00:23
352205;JOB_SD_ZVF31_ECP;214492;N1;newvisionapp;19/12/2025 15:07;22/12/2025 08:52;17:45:01
352204;JOB_NASA_CME_NF;206916;N1;SD_NF;19/12/2025 14:59;19/12/2025 15:01;00:01:51
352203;JOB_NASA_CME_NF;214080;N1;newvisionapp;19/12/2025 14:59;19/12/2025 15:01;00:02:06
352202;JOB_NASA_VA;57640;N2;SD_J3GH_IE02;19/12/2025 14:57;19/12/2025 14:58;00:01:35
352201;JOB_NASA_VA;60512;N2;SD_J4GL_VA22_VA41;19/12/2025 14:55;19/12/2025 14:57;00:01:43
352200;JOB_NASA_VA;61284;N2;newvisionapp;19/12/2025 14:55;19/12/2025 14:58;00:03:50
352199;JOB_NASA_VA;60428;N2;SD_J3GH_IE02;19/12/2025 14:52;19/12/2025 14:54;00:01:40
352198;JOB_NASA_CME_NF;214412;N1;SD_NF;19/12/2025 14:52;19/12/2025 14:54;00:01:44
352197;JOB_NASA_CME_NF;214524;N1;newvisionapp;19/12/2025 14:52;19/12/2025 14:54;00:01:59
352196;JOB_NASA_VA;59616;N2;SD_J4GL_VA22_VA41;19/12/2025 14:50;19/12/2025 14:52;00:02:34
352195;JOB_NASA_VA;53256;N2;newvisionapp;19/12/2025 14:50;19/12/2025 14:54;00:04:20
352194;JOB_NASA_CME_NF;214636;N1;SD_NF;19/12/2025 14:44;19/12/2025 14:46;00:01:40
352193;JOB_NASA_CME_NF;214432;N1;newvisionapp;19/12/2025 14:44;19/12/2025 14:46;00:01:51
352192;JOB_NASA_CME_NF;214368;N1;SD_NF;19/12/2025 14:41;19/12/2025 14:43;00:01:26
352191;JOB_NASA_CME_NF;214808;N1;newvisionapp;19/12/2025 14:41;19/12/2025 14:43;00:01:36
352190;JOB_NASA_CME_NF;168488;N1;SD_NF;19/12/2025 14:25;19/12/2025 14:26;00:01:24
352189;JOB_NASA_CME_NF;210848;N1;newvisionapp;19/12/2025 14:25;19/12/2025 14:26;00:01:35
352188;JOB_NASA_CME_NF;139120;N1;SD_NF;19/12/2025 14:23;19/12/2025 14:24;00:01:24
352187;JOB_NASA_CME_NF;206860;N1;newvisionapp;19/12/2025 14:23;19/12/2025 14:24;00:01:40
352186;JOB_NASA_VA;48100;N2;SD_J3GH_IE02;19/12/2025 14:22;19/12/2025 14:23;00:01:31
352185;JOB_NASA_VA;60644;N2;SD_J4GL_VA22_VA41;19/12/2025 14:20;19/12/2025 14:22;00:02:02
352184;JOB_NASA_VA;59732;N2;newvisionapp;19/12/2025 14:20;19/12/2025 14:23;00:03:50
352183;JOB_NASA_CME_NF;213444;N1;newvisionapp;19/12/2025 14:14;19/12/2025 14:15;00:00:09
352182;JOB_NASA_CME_NF;213804;N1;newvisionapp;19/12/2025 14:14;19/12/2025 14:14;00:00:14
352181;JOB_NASA_CME_NF;207660;N1;SD_NF;19/12/2025 14:14;19/12/2025 14:14;00:00:17
352180;JOB_NASA_CME_NF;213380;N1;newvisionapp;19/12/2025 14:14;19/12/2025 14:14;00:00:29
352179;JOB_NASA_CME_NF;213640;N1;newvisionapp;19/12/2025 14:13;19/12/2025 14:14;00:00:15
352178;JOB_NASA_CME_NF;214092;N1;newvisionapp;19/12/2025 14:13;19/12/2025 14:13;00:00:09
352177;JOB_NASA_CME_NF;212012;N1;SD_NF;19/12/2025 14:13;19/12/2025 14:13;00:00:17
352176;JOB_NASA_CME_NF;84684;N1;newvisionapp;19/12/2025 14:12;19/12/2025 14:13;00:00:32
352175;JOB_NASA_CME_NF;131008;N1;SD_NF;19/12/2025 14:11;19/12/2025 14:12;00:01:36
352174;JOB_NASA_CME_NF;213540;N1;newvisionapp;19/12/2025 14:11;19/12/2025 14:12;00:01:44
352173;JOB_NASA_CME_NF;214532;N1;SD_NF;19/12/2025 14:09;19/12/2025 14:10;00:01:35
352172;JOB_NASA_CME_NF;213748;N1;newvisionapp;19/12/2025 14:09;19/12/2025 14:10;00:01:49
352171;JOB_NASA_VA;60476;N2;SD_J3GH_IE02;19/12/2025 14:07;19/12/2025 14:08;00:01:25
352170;JOB_NASA_VA;58568;N2;SD_J4GL_VA22_VA41;19/12/2025 14:05;19/12/2025 14:07;00:02:01
352169;JOB_NASA_VA;53308;N2;newvisionapp;19/12/2025 14:05;19/12/2025 14:08;00:03:50
352168;JOB_NASA_VA;36888;N2;SD_J3GH_IE02;19/12/2025 13:58;19/12/2025 14:00;00:01:35
352167;JOB_NASA_VA;58748;N2;SD_J4GL_VA22_VA41;19/12/2025 13:56;19/12/2025 13:58;00:02:31
352166;JOB_NASA_VA;36884;N2;newvisionapp;19/12/2025 13:56;19/12/2025 14:00;00:04:20
352165;JOB_NASA_CME_NF;214760;N1;SD_NF;19/12/2025 13:52;19/12/2025 13:53;00:01:27
352164;JOB_NASA_CME_NF;214568;N1;newvisionapp;19/12/2025 13:52;19/12/2025 13:53;00:01:39
352163;JOB_NASA_VA;58788;N2;SD_J3GH_IE02;19/12/2025 13:08;19/12/2025 13:09;00:00:57
352162;JOB_NASA_VA;59984;N2;SD_J4GL_VA22_VA41;19/12/2025 13:06;19/12/2025 13:08;00:01:59
352161;JOB_NASA_VA;61084;N2;newvisionapp;19/12/2025 13:06;19/12/2025 13:09;00:03:18
352160;JOB_NASA_CME_NF;214588;N1;SD_NF;19/12/2025 12:58;19/12/2025 12:59;00:01:22
352159;JOB_NASA_CME_NF;214052;N1;newvisionapp;19/12/2025 12:58;19/12/2025 12:59;00:01:32
352158;JOB_NASA_CME_NF;213924;N1;SD_NF;19/12/2025 12:41;19/12/2025 12:42;00:01:26
352157;JOB_NASA_CME_NF;211732;N1;newvisionapp;19/12/2025 12:41;19/12/2025 12:42;00:01:36
352156;JOB_NASA_CME_NF;213304;N1;SD_NF;19/12/2025 12:37;19/12/2025 12:38;00:01:46
352155;JOB_NASA_CME_NF;211984;N1;newvisionapp;19/12/2025 12:37;19/12/2025 12:38;00:01:56
352154;JOB_NASA_CME_NF;204348;N1;SD_NF;19/12/2025 12:04;19/12/2025 12:05;00:01:22
352153;JOB_NASA_CME_NF;130972;N1;newvisionapp;19/12/2025 12:04;19/12/2025 12:05;00:01:34
352152;JOB_NASA_CME_NF;214128;N1;SD_NF;19/12/2025 11:57;19/12/2025 11:58;00:01:27
352151;JOB_NASA_CME_NF;214632;N1;newvisionapp;19/12/2025 11:57;19/12/2025 11:58;00:01:38
352150;JOB_NASA_CME_NF;213744;N1;newvisionapp;19/12/2025 11:52;19/12/2025 11:52;00:00:14
352149;JOB_NASA_CME_NF;166792;N1;SD_NF;19/12/2025 11:51;19/12/2025 11:52;00:01:25
352148;JOB_NASA_CME_NF;212840;N1;newvisionapp;19/12/2025 11:50;19/12/2025 11:52;00:01:44
352147;JOB_NASA_VA;59936;N2;SD_J3GH_IE02;19/12/2025 11:49;19/12/2025 11:49;00:00:47
352146;JOB_NASA_CME_NF;211532;N1;SD_NF;19/12/2025 11:48;19/12/2025 11:50;00:02:35
352145;JOB_NASA_CME_NF;214904;N1;newvisionapp;19/12/2025 11:48;19/12/2025 11:50;00:02:43
352144;JOB_NASA_CME_NF;192860;N1;SD_NF;19/12/2025 11:46;19/12/2025 11:47;00:01:29
352143;JOB_NASA_CME_NF;214380;N1;newvisionapp;19/12/2025 11:46;19/12/2025 11:47;00:01:39
352142;JOB_NASA_VA;60224;N2;newvisionapp;19/12/2025 11:46;19/12/2025 11:46;00:00:17
352141;JOB_NASA_VA;40464;N2;SD_J4GL_VA22_VA41;19/12/2025 11:45;19/12/2025 11:48;00:03:25
352140;JOB_NASA_VA;60244;N2;SD_J3GH_IE02;19/12/2025 11:45;19/12/2025 11:46;00:01:28
352139;JOB_NASA_VA;58392;N2;newvisionapp;19/12/2025 11:45;19/12/2025 11:49;00:04:47
352138;JOB_NASA_VA;60320;N2;SD_J4GL_VA22_VA41;19/12/2025 11:43;19/12/2025 11:45;00:01:59
352137;JOB_NASA_VA;60360;N2;newvisionapp;19/12/2025 11:43;19/12/2025 11:46;00:03:47
352136;JOB_NASA_VA;30656;N2;SD_J3GH_IE02;19/12/2025 11:37;19/12/2025 11:38;00:01:32
352135;JOB_NASA_VA;59920;N2;SD_J4GL_VA22_VA41;19/12/2025 11:35;19/12/2025 11:37;00:01:41
352134;JOB_NASA_VA;56260;N2;newvisionapp;19/12/2025 11:35;19/12/2025 11:38;00:03:47
352133;JOB_NASA_VA;59012;N2;SD_J3GH_IE02;19/12/2025 11:24;19/12/2025 11:25;00:01:01
352132;JOB_NASA_CME_NF;85344;N1;SD_NF;19/12/2025 11:22;19/12/2025 11:23;00:01:22
352131;JOB_NASA_VA;57284;N2;SD_J4GL_VA22_VA41;19/12/2025 11:22;19/12/2025 11:24;00:01:58
352130;JOB_NASA_VA;39236;N2;newvisionapp;19/12/2025 11:22;19/12/2025 11:25;00:03:17
352129;JOB_NASA_CME_NF;211792;N1;newvisionapp;19/12/2025 11:22;19/12/2025 11:23;00:01:44
352128;JOB_NASA_CME_NF;167244;N1;SD_NF;19/12/2025 11:14;19/12/2025 11:15;00:01:29
352127;JOB_NASA_CME_NF;213584;N1;newvisionapp;19/12/2025 11:14;19/12/2025 11:15;00:01:37
352126;JOB_NASA_CME_NF;168052;N1;SD_NF;19/12/2025 11:12;19/12/2025 11:14;00:01:23
352125;JOB_NASA_CME_NF;172532;N1;newvisionapp;19/12/2025 11:12;19/12/2025 11:14;00:01:33
352124;JOB_NASA_CME_ST;57316;N2;SD_ZCME_STATUS;19/12/2025 11:11;19/12/2025 11:11;00:00:24
352123;JOB_NASA_CME_NF;206380;N1;SD_NF;19/12/2025 11:11;19/12/2025 11:12;00:01:19
352122;JOB_NASA_CME_NF;214764;N1;newvisionapp;19/12/2025 11:11;19/12/2025 11:12;00:01:27
352121;JOB_NASA_CME_ST;57284;N2;SD_ZCME_REALIZAR;19/12/2025 11:10;19/12/2025 11:11;00:01:01
352120;JOB_NASA_CME_NF;213124;N1;newvisionapp;19/12/2025 11:10;19/12/2025 11:10;00:00:12
352119;JOB_NASA_CME_ST;55644;N2;newvisionapp;19/12/2025 11:10;19/12/2025 11:11;00:01:47
352118;JOB_SD_ZVF31_ECP;171352;N1;SD_ZVF31_REST;19/12/2025 11:08;19/12/2025 11:08;00:00:07
352117;JOB_SD_ZVF31_ECP;207616;N1;SD_ZVF31_SQL;19/12/2025 11:07;19/12/2025 11:08;00:00:26
352116;JOB_SD_ZVF31_ECP;208400;N1;newvisionapp;19/12/2025 11:07;19/12/2025 11:08;00:00:52
352115;JOB_NASA_CME_NF;214040;N1;SD_NF;19/12/2025 11:04;19/12/2025 11:06;00:01:46
352114;JOB_NASA_CME_NF;214968;N1;newvisionapp;19/12/2025 11:04;19/12/2025 11:06;00:02:11
352113;JOB_NASA_VA;53960;N2;SD_J3GH_IE02;19/12/2025 11:03;19/12/2025 11:04;00:01:46
352112;JOB_NASA_VA;58672;N2;SD_J4GL_VA22_VA41;19/12/2025 11:00;19/12/2025 11:02;00:02:29
352111;JOB_NASA_VA;58928;N2;newvisionapp;19/12/2025 11:00;19/12/2025 11:04;00:04:48
352110;JOB_NASA_VA;58348;N2;SD_J3GH_IE02;19/12/2025 10:51;19/12/2025 10:52;00:01:24
352109;JOB_NASA_VA;55232;N2;SD_J4GL_VA22_VA41;19/12/2025 10:49;19/12/2025 10:51;00:02:00
352108;JOB_NASA_VA;59232;N2;newvisionapp;19/12/2025 10:49;19/12/2025 10:52;00:03:47
352107;JOB_NASA_VA;57220;N2;SD_J3GH_IE02;19/12/2025 10:36;19/12/2025 10:37;00:01:24
352106;JOB_NASA_VA;54576;N2;SD_J4GL_VA22_VA41;19/12/2025 10:34;19/12/2025 10:36;00:01:58
352105;JOB_NASA_CME_NF;214832;N1;SD_NF;19/12/2025 10:34;19/12/2025 10:35;00:01:25
352104;JOB_NASA_CME_NF;168784;N1;newvisionapp;19/12/2025 10:34;19/12/2025 10:35;00:01:34
352103;JOB_NASA_VA;57936;N2;newvisionapp;19/12/2025 10:34;19/12/2025 10:37;00:03:47
352102;JOB_NASA_CME_NF;165596;N1;newvisionapp;19/12/2025 10:29;19/12/2025 10:29;00:00:15
352101;JOB_NASA_CME_NF;213128;N1;newvisionapp;19/12/2025 10:29;19/12/2025 10:29;00:00:10
352100;JOB_NASA_CME_NF;213532;N1;newvisionapp;19/12/2025 10:28;19/12/2025 10:28;00:00:10
352099;JOB_NASA_CME_NF;145748;N1;newvisionapp;19/12/2025 10:28;19/12/2025 10:28;00:00:15
352098;JOB_NASA_VA;58236;N2;SD_J3GH_IE02;19/12/2025 10:27;19/12/2025 10:29;00:01:59
352097;JOB_NASA_CME_NF;214148;N1;SD_NF;19/12/2025 10:27;19/12/2025 10:28;00:01:27
352096;JOB_NASA_CME_NF;212488;N1;newvisionapp;19/12/2025 10:26;19/12/2025 10:28;00:01:44
352095;JOB_NASA_VA;54808;N2;SD_J4GL_VA22_VA41;19/12/2025 10:25;19/12/2025 10:27;00:02:29
352094;JOB_NASA_VA;58688;N2;newvisionapp;19/12/2025 10:25;19/12/2025 10:29;00:04:47
352093;JOB_NASA_CME_NF;195424;N1;SD_NF;19/12/2025 10:24;19/12/2025 10:26;00:02:34
352092;JOB_NASA_CME_NF;214632;N1;newvisionapp;19/12/2025 10:23;19/12/2025 10:26;00:02:51
352091;JOB_NASA_VA;59112;N2;SD_J3GH_IE02;19/12/2025 10:23;19/12/2025 10:24;00:01:16
352090;JOB_NASA_VA;59108;N2;SD_J4GL_VA22_VA41;19/12/2025 10:21;19/12/2025 10:23;00:01:59
352089;JOB_NASA_VA;57748;N2;newvisionapp;19/12/2025 10:21;19/12/2025 10:24;00:03:47
352088;JOB_NASA_CME_NF;165852;N1;SD_NF;19/12/2025 10:20;19/12/2025 10:23;00:03:36
352087;JOB_NASA_CME_NF;213032;N1;newvisionapp;19/12/2025 10:19;19/12/2025 10:23;00:03:45
352086;JOB_NASA_CME_NF;168200;N1;SD_NF;19/12/2025 10:17;19/12/2025 10:19;00:02:34
352085;JOB_NASA_CME_NF;214120;N1;newvisionapp;19/12/2025 10:17;19/12/2025 10:19;00:02:45
352084;JOB_NASA_VA;58696;N2;SD_J3GH_IE02;19/12/2025 10:15;19/12/2025 10:16;00:01:36
352083;JOB_NASA_VA;58468;N2;SD_J4GL_VA22_VA41;19/12/2025 10:13;19/12/2025 10:14;00:01:41
352082;JOB_NASA_VA;58480;N2;newvisionapp;19/12/2025 10:13;19/12/2025 10:16;00:03:47
352081;JOB_NASA_CME_NF;85916;N1;newvisionapp;19/12/2025 10:05;19/12/2025 10:06;00:00:09
352080;JOB_NASA_CME_NF;212156;N1;newvisionapp;19/12/2025 10:05;19/12/2025 10:05;00:00:24
352079;JOB_NASA_CME_NF;213612;N1;newvisionapp;19/12/2025 10:05;19/12/2025 10:05;00:00:13
352078;JOB_NASA_CME_NF;211768;N1;newvisionapp;19/12/2025 10:04;19/12/2025 10:05;00:00:09
352077;JOB_NASA_CME_NF;214308;N1;newvisionapp;19/12/2025 10:04;19/12/2025 10:04;00:00:09
352076;JOB_NASA_CME_NF;212056;N1;newvisionapp;19/12/2025 10:04;19/12/2025 10:04;00:00:19
352075;JOB_NASA_CME_NF;165528;N1;SD_NF;19/12/2025 10:02;19/12/2025 10:04;00:01:26
352074;JOB_NASA_CME_NF;214952;N1;newvisionapp;19/12/2025 10:02;19/12/2025 10:04;00:01:36
352073;JOB_NASA_CME_NF;214880;N1;SD_NF;19/12/2025 09:54;19/12/2025 10:02;00:08:19
352072;JOB_NASA_CME_NF;211744;N1;newvisionapp;19/12/2025 09:54;19/12/2025 10:02;00:08:34
352071;JOB_NASA_CME_NF;213244;N1;SD_NF;19/12/2025 09:52;19/12/2025 09:54;00:01:29
352070;JOB_NASA_CME_NF;214100;N1;newvisionapp;19/12/2025 09:52;19/12/2025 09:54;00:01:44
352069;JOB_NASA_VA;58968;N2;SD_J3GH_IE02;19/12/2025 09:51;19/12/2025 09:53;00:01:55
352068;JOB_NASA_CME_NF;212036;N1;newvisionapp;19/12/2025 09:50;19/12/2025 09:51;00:00:24
352067;JOB_NASA_CME_NF;167524;N1;newvisionapp;19/12/2025 09:50;19/12/2025 09:50;00:00:08
352066;JOB_NASA_CME_NF;214188;N1;newvisionapp;19/12/2025 09:50;19/12/2025 09:50;00:00:08
352065;JOB_NASA_CME_NF;212416;N1;newvisionapp;19/12/2025 09:49;19/12/2025 09:50;00:00:19
352064;JOB_NASA_CME_NF;214048;N1;SD_NF;19/12/2025 09:49;19/12/2025 09:49;00:00:15
352063;JOB_NASA_CME_NF;214312;N1;newvisionapp;19/12/2025 09:49;19/12/2025 09:49;00:00:24
352062;JOB_NASA_VA;57940;N2;SD_J4GL_VA22_VA41;19/12/2025 09:49;19/12/2025 09:51;00:02:28
352061;JOB_NASA_VA;58648;N2;newvisionapp;19/12/2025 09:49;19/12/2025 09:53;00:04:46
352060;JOB_NASA_CME_ST;57988;N2;SD_ZCME_STATUS;19/12/2025 09:48;19/12/2025 09:49;00:00:56
352059;JOB_NASA_CME_NF;213208;N1;SD_NF;19/12/2025 09:47;19/12/2025 09:49;00:01:23
352058;JOB_NASA_CME_NF;212408;N1;newvisionapp;19/12/2025 09:47;19/12/2025 09:49;00:01:32
352057;JOB_NASA_CME_ST;58756;N2;SD_ZCME_REALIZAR;19/12/2025 09:46;19/12/2025 09:48;00:02:03
352056;JOB_NASA_CME_ST;53972;N2;newvisionapp;19/12/2025 09:46;19/12/2025 09:49;00:03:46
352055;JOB_NASA_CME_NF;212228;N1;SD_NF;19/12/2025 09:42;19/12/2025 09:47;00:05:03
352054;JOB_NASA_CME_NF;213316;N1;newvisionapp;19/12/2025 09:42;19/12/2025 09:47;00:05:14
352053;JOB_NASA_CME_NF;214400;N1;SD_NF;19/12/2025 09:37;19/12/2025 09:38;00:01:20
352052;JOB_NASA_CME_NF;214136;N1;newvisionapp;19/12/2025 09:37;19/12/2025 09:39;00:01:34
352051;JOB_NASA_VA;58124;N2;SD_J3GH_IE02;19/12/2025 09:26;19/12/2025 09:28;00:01:35
352050;JOB_NASA_CME_NF;211140;N1;SD_NF;19/12/2025 09:26;19/12/2025 09:28;00:02:04
352049;JOB_NASA_CME_NF;167600;N1;newvisionapp;19/12/2025 09:26;19/12/2025 09:28;00:02:13
352048;JOB_NASA_VA;58164;N2;SD_J3GH_IE02;19/12/2025 09:25;19/12/2025 09:26;00:01:19
352047;JOB_NASA_VA;56068;N2;newvisionapp;19/12/2025 09:25;19/12/2025 09:25;00:00:15
352046;JOB_NASA_VA;50196;N2;SD_J4GL_VA22_VA41;19/12/2025 09:24;19/12/2025 09:26;00:02:25
352045;JOB_NASA_VA;44792;N2;newvisionapp;19/12/2025 09:24;19/12/2025 09:28;00:04:15
352044;JOB_NASA_VA;57300;N2;SD_J4GL_VA22_VA41;19/12/2025 09:23;19/12/2025 09:25;00:01:58
352043;JOB_NASA_VA;58360;N2;newvisionapp;19/12/2025 09:22;19/12/2025 09:26;00:03:46
352042;JOB_NASA_CME_NF;213248;N1;newvisionapp;19/12/2025 09:20;19/12/2025 09:21;00:00:14
352041;JOB_NASA_CME_NF;214524;N1;newvisionapp;19/12/2025 09:20;19/12/2025 09:20;00:00:07
352040;JOB_NASA_CME_NF;212652;N1;newvisionapp;19/12/2025 09:20;19/12/2025 09:20;00:00:13
352039;JOB_NASA_VA;57900;N2;SD_J3GH_IE02;19/12/2025 09:19;19/12/2025 09:20;00:00:59
352038;JOB_NASA_CME_NF;147148;N1;SD_NF;19/12/2025 09:19;19/12/2025 09:20;00:01:19
352037;JOB_NASA_CME_NF;214964;N1;newvisionapp;19/12/2025 09:18;19/12/2025 09:20;00:01:29
352036;JOB_NASA_VA;53336;N2;SD_J3GH_IE02;19/12/2025 09:17;19/12/2025 09:18;00:01:30
352035;JOB_NASA_VA;54292;N2;SD_J4GL_VA22_VA41;19/12/2025 09:17;19/12/2025 09:19;00:02:19
352034;JOB_NASA_VA;47012;N2;SD_J3GH_IE02;19/12/2025 09:17;19/12/2025 09:18;00:01:57
352033;JOB_NASA_VA;57252;N2;newvisionapp;19/12/2025 09:17;19/12/2025 09:20;00:03:45
352032;JOB_NASA_CME_NF;213816;N1;SD_NF;19/12/2025 09:16;19/12/2025 09:18;00:02:33
352031;JOB_NASA_CME_NF;165528;N1;newvisionapp;19/12/2025 09:16;19/12/2025 09:18;00:02:44
352030;JOB_NASA_VA;51108;N2;SD_J4GL_VA22_VA41;19/12/2025 09:15;19/12/2025 09:17;00:01:55
352029;JOB_NASA_VA;54552;N2;newvisionapp;19/12/2025 09:14;19/12/2025 09:18;00:04:00
352028;JOB_NASA_CME_NF;212384;N1;SD_NF;19/12/2025 09:12;19/12/2025 09:16;00:03:47
